loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L008168,B9138,Charles Taylor,,CONVENTIONAL,CASH_OUT_REFINANCE,VT,45967,Flagstar Bank,75332.00,0.00,8.296,572.87,2020-03-23,2040-03-23,2023-03-02,2023-04-01,PAID_OFF,0,COMPLETE,SECOND
L008169,B9749,Susan Thomas,Patricia Taylor,FIXED,PURCHASE,IN,98831,PHH Mortgage,136331.00,71383.31,3.943,492.76,2020-02-25,2035-02-25,2023-02-14,2023-03-16,CURRENT,0,COMPLETE,SECOND
L008170,B8761,Joseph Jackson,,VA,CASH_OUT_REFINANCE,WI,39990,Flagstar Bank,306725.00,166499.87,3.755,1055.77,2010-08-10,2040-08-10,2011-12-22,2012-01-21,CURRENT,0,COMPLETE,FIRST
L008171,B7109,Patricia Smith,Jennifer Brown,CONVENTIONAL,REFINANCE,LA,63866,PNC Bank,657178.00,622580.79,5.898,3553.03,2022-07-28,2042-07-28,2032-12-26,2033-01-25,DELINQUENT,33,COMPLETE,FIRST
L008172,B8525,Charles Miller,Mary Wilson,FHA,PURCHASE,NE,50392,PNC Bank,90747.00,54812.89,4.644,386.31,2021-05-09,2036-05-09,2030-01-13,2030-02-12,CURRENT,0,COMPLETE,SECOND
L008173,B3957,Jessica Moore,,USDA,PURCHASE,NJ,59594,PNC Bank,595348.00,416765.14,4.35,2373.95,2016-11-10,2031-11-10,2024-10-03,2024-11-02,DELINQUENT,72,COMPLETE,FIRST
L008174,B6028,Thomas Moore,,FIXED,PURCHASE,VT,16731,Bank of America,515330.00,310045.61,3.661,1729.40,2021-09-08,2036-09-08,2029-05-18,2029-06-17,CURRENT,0,COMPLETE,FIRST
L008175,B9294,Linda Jackson,,USDA,CONSTRUCTION,VT,94433,SunTrust Mortgage,137013.00,61962.00,5.537,695.42,2014-08-10,2034-08-10,2016-09-22,2016-10-22,DELINQUENT,73,COMPLETE,FIRST
L008176,B3737,Joseph Brown,,USDA,HOME_EQUITY,WA,43198,Bank of America,279744.00,96896.08,2.583,662.36,2012-11-27,2022-11-27,2014-10-13,2014-11-12,CURRENT,0,INCOMPLETE,SECOND
L008177,B8553,Jennifer Jackson,,USDA,PURCHASE,DE,73097,Quicken Loans,254610.00,0.00,3.051,712.08,2022-06-02,2037-06-02,2029-08-01,2029-08-31,PAID_OFF,0,INCOMPLETE,FIRST
L008178,B8212,Richard Thomas,,USDA,HOME_EQUITY,RI,76491,Wells Fargo Home Mortgage,307225.00,248239.62,4.39,1236.32,2019-06-01,2029-06-01,2025-09-12,2025-10-12,CURRENT,0,MISSING,FIRST
L008179,B5910,Linda Taylor,,FHA,CONSTRUCTION,AR,47799,PNC Bank,291033.00,148696.89,6.726,1794.36,2021-07-21,2036-07-21,2028-07-26,2028-08-25,DELINQUENT,79,COMPLETE,SECOND
L008180,B5727,Thomas Taylor,Susan Anderson,FIXED,REFINANCE,AZ,49216,Green Tree Servicing,633664.00,260612.87,7.786,4522.57,2014-05-13,2029-05-13,2018-07-21,2018-08-20,CURRENT,0,COMPLETE,SECOND
L008181,B1468,Sarah Moore,,FHA,REFINANCE,KS,94632,Wells Fargo Home Mortgage,187887.00,137877.19,5.671,976.71,2011-04-23,2041-04-23,2021-03-28,2021-04-27,CURRENT,0,COMPLETE,FIRST
L008182,B5681,James Brown,,JUMBO,HOME_EQUITY,IL,10139,Wells Fargo Home Mortgage,225515.00,89661.08,8.402,1736.88,2012-01-23,2032-01-23,2016-11-15,2016-12-15,CURRENT,0,MISSING,FIRST
L008183,B7275,Charles Moore,John Hernandez,CONVENTIONAL,REFINANCE,ME,77038,Bank of America,396261.00,179018.05,3.112,1130.40,2021-12-14,2036-12-14,2026-03-04,2026-04-03,CURRENT,0,COMPLETE,SECOND
L008184,B8303,Thomas Lee,,FIXED,HOME_EQUITY,DE,63970,Nationstar Mortgage,118498.00,0.00,7.22,784.26,2021-07-02,2051-07-02,2032-03-31,2032-04-30,CLOSED,0,COMPLETE,FIRST
L008185,B8136,Richard Jackson,,CONVENTIONAL,HOME_EQUITY,WV,69771,US Bank,691240.00,574914.59,7.931,5025.37,2022-08-05,2052-08-05,2027-12-22,2028-01-21,DELINQUENT,81,COMPLETE,SECOND
L008186,B4031,Patricia Wilson,Jessica Davis,JUMBO,CASH_OUT_REFINANCE,HI,33558,Flagstar Bank,158569.00,139233.05,6.624,962.83,2011-08-15,2021-08-15,2018-02-22,2018-03-24,CURRENT,0,INCOMPLETE,FIRST
L008187,B9604,Jennifer Moore,James Martin,FIXED,CASH_OUT_REFINANCE,DC,17356,PNC Bank,532580.00,278330.63,7.719,3768.40,2020-01-11,2050-01-11,2023-01-21,2023-02-20,CURRENT,0,COMPLETE,FIRST
L008188,B1144,Lisa Miller,,VA,CASH_OUT_REFINANCE,UT,48927,Green Tree Servicing,618284.00,0.00,8.139,4612.86,2021-12-13,2051-12-13,2023-10-25,2023-11-24,CLOSED,0,COMPLETE,SECOND
L008189,B7312,Susan Jones,Sarah Jackson,FHA,HOME_EQUITY,TN,49415,Green Tree Servicing,367628.00,269066.56,4.893,1648.90,2016-01-13,2036-01-13,2021-08-03,2021-09-02,CURRENT,0,INCOMPLETE,SECOND
L008190,B9065,Jessica Smith,,CONVENTIONAL,CASH_OUT_REFINANCE,VT,50378,SunTrust Mortgage,556611.00,499733.38,3.733,1904.68,2019-06-12,2049-06-12,2025-10-25,2025-11-24,CURRENT,0,COMPLETE,FIRST
L008191,B1921,Charles Thompson,,FIXED,CASH_OUT_REFINANCE,MN,22551,Nationstar Mortgage,305694.00,236928.55,8.246,2310.69,2017-05-24,2047-05-24,2026-10-01,2026-10-31,CURRENT,0,COMPLETE,FIRST
L008192,B5243,Charles White,Lisa Anderson,FHA,HOME_EQUITY,CA,49429,JPMorgan Chase Bank,326812.00,156138.94,3.442,1031.15,2010-12-08,2020-12-08,2020-06-15,2020-07-15,CURRENT,0,COMPLETE,SECOND
L008193,B8251,Jennifer Williams,,VA,REFINANCE,SD,36557,Freedom Mortgage,150845.00,66719.22,7.75,1071.63,2017-12-22,2027-12-22,2018-02-06,2018-03-08,CURRENT,0,COMPLETE,SECOND
L008194,B8474,Linda Johnson,,FHA,REFINANCE,AL,28033,US Bank,232133.00,71682.58,5.156,1097.14,2021-06-26,2031-06-26,2025-10-15,2025-11-14,DELINQUENT,67,COMPLETE,FIRST
L008195,B6329,Mary Taylor,,USDA,HOME_EQUITY,TN,87202,Citimortgage,660905.00,487170.73,4.012,2430.59,2013-04-17,2033-04-17,2018-04-17,2018-05-17,CURRENT,0,MISSING,SECOND
L008196,B7779,Thomas Thompson,,VA,PURCHASE,WI,76083,Citimortgage,306159.00,196445.06,3.75,1052.42,2014-09-11,2044-09-11,2017-11-15,2017-12-15,CURRENT,0,COMPLETE,SECOND
L008197,B4804,Patricia Martinez,,USDA,CONSTRUCTION,MT,39631,US Bank,65644.00,34054.13,8.101,487.47,2013-04-06,2043-04-06,2016-09-22,2016-10-22,DELINQUENT,68,COMPLETE,SECOND
L008198,B2811,James Thompson,,ARM,PURCHASE,OH,32578,Flagstar Bank,346736.00,220117.71,5.133,1631.48,2011-08-20,2021-08-20,2021-11-27,2021-12-27,CURRENT,0,COMPLETE,FIRST
L003627,B9646,Thomas Thomas,,FIXED,PURCHASE,AL,28463,JPMorgan Chase Bank,656974.00,305590.99,4.417,2660.03,2012-06-13,2032-06-13,2023-05-31,2023-06-30,CURRENT,0,COMPLETE,FIRST
L008200,B7816,Jennifer Williams,,ARM,REFINANCE,NV,59336,Quicken Loans,254368.00,190385.88,5.453,1271.48,2012-04-20,2042-04-20,2016-12-03,2017-01-02,DELINQUENT,76,COMPLETE,SECOND
L008201,B3287,Joseph Thomas,,VA,PURCHASE,OH,70503,Freedom Mortgage,463194.00,419949.80,5.929,2517.42,2011-10-14,2031-10-14,2017-04-13,2017-05-13,CURRENT,0,COMPLETE,FIRST
L008202,B2496,Lisa Wilson,,ARM,CASH_OUT_REFINANCE,ID,15448,Quicken Loans,179129.00,138368.07,2.684,440.72,2013-09-15,2043-09-15,2024-05-22,2024-06-21,CURRENT,0,COMPLETE,SECOND
L008203,B3581,Lisa Johnson,Joseph Wilson,USDA,PURCHASE,ID,62076,Nationstar Mortgage,648859.00,336561.75,3.334,1983.02,2014-02-08,2034-02-08,2019-11-27,2019-12-27,CURRENT,0,COMPLETE,SECOND
L008204,B5147,Linda White,,ARM,CONSTRUCTION,TN,84089,Bank of America,280120.00,0.00,2.727,700.23,2017-12-30,2047-12-30,2028-03-28,2028-04-27,PAID_OFF,0,INCOMPLETE,SECOND
L008205,B7208,Patricia Thompson,,FHA,CONSTRUCTION,GA,31463,SunTrust Mortgage,257474.00,0.00,6.81,1607.28,2016-06-29,2036-06-29,2019-01-13,2019-02-12,PAID_OFF,0,MISSING,SECOND
L008206,B8357,Charles Martinez,,FIXED,CONSTRUCTION,PA,99683,PNC Bank,545848.00,316828.26,4.637,2320.17,2010-04-22,2030-04-22,2020-12-16,2021-01-15,CURRENT,0,COMPLETE,SECOND
L008207,B1157,Lisa Moore,Charles Johnson,ARM,HOME_EQUITY,AR,36288,Freedom Mortgage,672521.00,0.00,3.82,2354.94,2017-06-24,2047-06-24,2018-03-09,2018-04-08,PAID_OFF,0,COMPLETE,FIRST
L008208,B9248,Karen Miller,William Jones,ARM,REFINANCE,WY,31163,Nationstar Mortgage,543245.00,387263.80,6.848,3410.13,2019-03-17,2039-03-17,2027-09-16,2027-10-16,DEFAULT,349,COMPLETE,FIRST
L008209,B9662,Richard Jackson,Richard Thomas,JUMBO,REFINANCE,AK,55556,JPMorgan Chase Bank,715750.00,224483.46,4.075,2673.62,2014-03-31,2034-03-31,2015-11-21,2015-12-21,CURRENT,0,COMPLETE,FIRST
L008210,B5689,Sarah Jackson,,ARM,HOME_EQUITY,MN,87683,Nationstar Mortgage,149776.00,110623.55,3.327,456.78,2017-04-28,2027-04-28,2021-04-10,2021-05-10,CURRENT,0,COMPLETE,SECOND
L008211,B5719,Patricia Martinez,Linda Jones,FIXED,PURCHASE,ID,86582,PNC Bank,731216.00,228302.82,7.292,4887.69,2014-02-07,2029-02-07,2017-01-12,2017-02-11,CURRENT,0,INCOMPLETE,SECOND
L008212,B7861,Linda Thomas,John Thompson,VA,CASH_OUT_REFINANCE,CA,61505,Bank of America,489797.00,0.00,2.887,1296.21,2010-06-22,2040-06-22,2017-07-01,2017-07-31,PAID_OFF,0,COMPLETE,SECOND
L008213,B2350,Sarah Martin,Patricia White,VA,CONSTRUCTION,NE,56627,Bank of America,792882.00,561234.00,4.817,3501.04,2019-12-04,2034-12-04,2027-02-05,2027-03-07,DEFAULT,233,COMPLETE,FIRST
L008214,B3700,Robert Moore,Thomas Lee,FHA,HOME_EQUITY,MT,98732,Flagstar Bank,661340.00,242393.50,2.995,1815.65,2010-06-22,2020-06-22,2016-04-27,2016-05-27,CURRENT,0,COMPLETE,FIRST
L008215,B2887,James Anderson,,FIXED,CASH_OUT_REFINANCE,MS,58941,Quicken Loans,302218.00,175441.96,8.302,2299.93,2019-02-10,2034-02-10,2023-05-22,2023-06-21,CURRENT,0,COMPLETE,SECOND
L008216,B3768,Lisa Jackson,,CONVENTIONAL,REFINANCE,KY,90767,PNC Bank,619708.00,229215.93,8.28,4703.58,2013-12-22,2028-12-22,2018-10-02,2018-11-01,CURRENT,0,COMPLETE,SECOND
L008217,B3460,Thomas Miller,,FIXED,CASH_OUT_REFINANCE,MT,92655,Green Tree Servicing,647092.00,230773.78,4.952,2937.37,2012-05-09,2042-05-09,2013-09-05,2013-10-05,CURRENT,0,COMPLETE,FIRST
L008218,B2366,Robert Williams,,USDA,CASH_OUT_REFINANCE,WI,14227,Nationstar Mortgage,257650.00,0.00,3.863,912.36,2012-02-14,2027-02-14,2014-11-11,2014-12-11,PAID_OFF,0,COMPLETE,FIRST
L008219,B3684,Linda Johnson,Charles Williams,FIXED,CONSTRUCTION,SD,20397,Nationstar Mortgage,748062.00,349440.19,6.381,4375.60,2018-12-23,2033-12-23,2023-04-04,2023-05-04,CURRENT,0,COMPLETE,FIRST
L008220,B8491,Charles Garcia,,USDA,HOME_EQUITY,VT,39816,SunTrust Mortgage,65474.00,21930.01,8.485,509.25,2012-03-07,2027-03-07,2015-12-24,2016-01-23,CURRENT,0,COMPLETE,SECOND
L008221,B1794,Thomas Jackson,,FHA,CONSTRUCTION,ID,16975,Freedom Mortgage,742422.00,643999.71,8.352,5683.98,2017-02-05,2027-02-05,2017-07-08,2017-08-07,CURRENT,0,COMPLETE,SECOND
L008222,B6992,Susan Miller,,FIXED,HOME_EQUITY,KY,52083,Nationstar Mortgage,359157.00,339633.88,5.692,1873.96,2022-02-03,2052-02-03,2032-01-12,2032-02-11,CURRENT,0,MISSING,FIRST
L008223,B1878,Robert Lee,,FHA,CONSTRUCTION,NH,90278,Bank of America,668420.00,475083.78,2.934,1797.72,2021-07-06,2036-07-06,2022-11-30,2022-12-30,CURRENT,0,COMPLETE,FIRST
L008224,B3230,John Thomas,,FHA,HOME_EQUITY,NY,33696,Green Tree Servicing,241251.00,193532.36,5.961,1318.26,2022-07-20,2037-07-20,2030-12-27,2031-01-26,DELINQUENT,74,COMPLETE,SECOND
L008225,B5611,Richard Miller,,VA,CASH_OUT_REFINANCE,OR,35862,Nationstar Mortgage,632354.00,556332.46,8.472,4910.86,2015-01-22,2030-01-22,2015-02-28,2015-03-30,CURRENT,0,COMPLETE,FIRST
L008226,B2388,Barbara Hernandez,,VA,REFINANCE,VT,55480,US Bank,117901.00,64633.69,5.28,570.64,2020-12-29,2040-12-29,2022-10-21,2022-11-20,CURRENT,0,COMPLETE,SECOND
L008227,B6012,Robert Lee,Charles Johnson,JUMBO,PURCHASE,MT,33587,Flagstar Bank,535060.00,315765.08,5.421,2658.85,2017-01-26,2027-01-26,2017-06-17,2017-07-17,CURRENT,0,COMPLETE,FIRST
L008228,B3406,Jessica Thomas,Charles Garcia,JUMBO,HOME_EQUITY,CA,68050,Caliber Home Loans,141641.00,43074.21,8.285,1075.70,2010-07-21,2025-07-21,2011-02-22,2011-03-24,CURRENT,0,COMPLETE,FIRST
L008229,B9224,Richard Hernandez,,VA,HOME_EQUITY,PA,70779,Nationstar Mortgage,129943.00,48598.86,5.374,640.12,2011-09-09,2026-09-09,2020-06-17,2020-07-17,CURRENT,0,COMPLETE,SECOND
L008230,B5716,Robert White,,ARM,REFINANCE,CO,95672,SunTrust Mortgage,453208.00,294443.16,6.15,2554.96,2014-03-21,2029-03-21,2023-10-19,2023-11-18,CURRENT,0,COMPLETE,SECOND
L008231,B8672,Linda Lee,Richard Hernandez,ARM,CONSTRUCTION,MT,82469,PNC Bank,711311.00,598247.99,8.45,5509.70,2014-02-18,2044-02-18,2015-05-16,2015-06-15,CURRENT,0,MISSING,SECOND
L008232,B7447,Charles Miller,,VA,HOME_EQUITY,OH,84538,Freedom Mortgage,506165.00,265235.99,3.006,1394.74,2017-01-20,2037-01-20,2024-06-07,2024-07-07,CURRENT,0,COMPLETE,SECOND
L008233,B5193,Jennifer Martin,,FIXED,CASH_OUT_REFINANCE,IA,27563,JPMorgan Chase Bank,688309.00,627363.22,2.991,1887.17,2017-11-04,2037-11-04,2022-03-15,2022-04-14,CURRENT,0,COMPLETE,FIRST
L008234,B9036,Richard Anderson,,FHA,REFINANCE,ME,47211,JPMorgan Chase Bank,54676.00,0.00,7.054,353.54,2020-12-03,2050-12-03,2028-06-19,2028-07-19,PAID_OFF,0,INCOMPLETE,FIRST
L008235,B9264,Susan Thompson,,CONVENTIONAL,PURCHASE,PA,62598,Caliber Home Loans,616936.00,0.00,5.248,2967.87,2017-05-11,2047-05-11,2022-09-19,2022-10-19,PAID_OFF,0,COMPLETE,SECOND
L008236,B3712,Thomas Taylor,,USDA,REFINANCE,SD,49911,Nationstar Mortgage,271556.00,148754.22,4.008,997.70,2012-12-13,2022-12-13,2023-09-14,2023-10-14,CURRENT,0,COMPLETE,FIRST
L008237,B2096,Richard Jackson,Jessica Brown,ARM,CASH_OUT_REFINANCE,MI,30289,PHH Mortgage,330760.00,162992.44,5.868,1779.16,2011-03-04,2026-03-04,2011-12-04,2012-01-03,CURRENT,0,COMPLETE,SECOND
L008238,B2664,Jennifer Miller,Karen Johnson,VA,CASH_OUT_REFINANCE,ID,65282,Nationstar Mortgage,536025.00,334245.53,7.965,3913.65,2011-05-16,2021-05-16,2019-03-11,2019-04-10,CURRENT,0,COMPLETE,FIRST
L008239,B8160,Robert Martin,,USDA,CONSTRUCTION,OH,47294,Quicken Loans,510345.00,0.00,7.073,3308.86,2022-07-28,2042-07-28,2031-09-13,2031-10-13,PAID_OFF,0,COMPLETE,FIRST
L008240,B7990,Barbara Brown,,JUMBO,CONSTRUCTION,MN,57890,Freedom Mortgage,364885.00,158850.88,4.296,1436.92,2020-12-18,2050-12-18,2026-05-01,2026-05-31,CURRENT,0,COMPLETE,FIRST
L008241,B3293,Joseph Hernandez,Linda Anderson,FIXED,REFINANCE,OK,82410,PHH Mortgage,492001.00,257135.61,6.725,3032.98,2022-01-27,2052-01-27,2032-01-06,2032-02-05,CURRENT,0,COMPLETE,SECOND
L008242,B7931,Charles Thompson,Joseph Thompson,JUMBO,REFINANCE,KS,31636,Green Tree Servicing,426394.00,264566.00,6.579,2571.48,2010-06-05,2025-06-05,2014-03-23,2014-04-22,CURRENT,0,COMPLETE,FIRST
L008243,B9238,Thomas Martinez,,CONVENTIONAL,CONSTRUCTION,ME,28064,Flagstar Bank,132639.00,111487.35,3.761,457.28,2020-09-05,2040-09-05,2025-01-21,2025-02-20,CURRENT,0,COMPLETE,FIRST
L008244,B9948,Richard Williams,,JUMBO,PURCHASE,MS,45909,Flagstar Bank,676004.00,276177.26,5.449,3376.58,2013-08-08,2023-08-08,2022-03-05,2022-04-04,DELINQUENT,31,COMPLETE,FIRST
L008245,B9637,David Miller,Karen Lee,CONVENTIONAL,CASH_OUT_REFINANCE,LA,13927,Nationstar Mortgage,702821.00,0.00,4.076,2625.97,2010-05-17,2025-05-17,2017-10-23,2017-11-22,PAID_OFF,0,COMPLETE,FIRST
L008246,B3647,John Williams,,CONVENTIONAL,CASH_OUT_REFINANCE,CO,40559,Quicken Loans,562311.00,185369.28,5.338,2751.48,2021-02-28,2036-02-28,2031-06-27,2031-07-27,CURRENT,0,COMPLETE,SECOND
L008247,B9618,Joseph Martin,,USDA,REFINANCE,ID,74650,Wells Fargo Home Mortgage,667827.00,311383.08,7.915,4845.36,2017-12-09,2027-12-09,2026-06-30,2026-07-30,CURRENT,0,COMPLETE,FIRST
L008248,B9783,Jessica White,,USDA,PURCHASE,NY,25454,PNC Bank,558251.00,512770.54,4.803,2457.84,2017-06-19,2032-06-19,2017-12-12,2018-01-11,CURRENT,0,COMPLETE,FIRST
L008249,B4911,Karen Thompson,Joseph Thompson,FHA,REFINANCE,NC,58957,PHH Mortgage,97035.00,77691.85,8.466,753.04,2018-04-27,2038-04-27,2028-09-10,2028-10-10,CURRENT,0,COMPLETE,SECOND
L008250,B4018,Michael Hernandez,,FHA,PURCHASE,WV,42933,Caliber Home Loans,451546.00,406812.40,5.728,2370.92,2010-06-16,2020-06-16,2020-02-10,2020-03-11,CURRENT,0,COMPLETE,FIRST
L008251,B9533,James Anderson,Joseph Davis,FIXED,CASH_OUT_REFINANCE,CO,24266,Caliber Home Loans,50278.00,0.00,4.932,227.31,2013-02-13,2023-02-13,2023-09-06,2023-10-06,PAID_OFF,0,MISSING,SECOND
L008252,B7607,Lisa Jones,Karen Miller,CONVENTIONAL,HOME_EQUITY,NY,49930,Flagstar Bank,565477.00,0.00,2.771,1436.36,2014-03-11,2029-03-11,2018-12-20,2019-01-19,CLOSED,0,MISSING,FIRST
L008253,B6203,Karen Jones,,FIXED,HOME_EQUITY,IL,80527,Caliber Home Loans,756304.00,0.00,3.518,2438.95,2019-02-08,2029-02-08,2020-06-15,2020-07-15,PAID_OFF,0,COMPLETE,SECOND
L008254,B6279,Joseph Garcia,Michael Martinez,USDA,PURCHASE,VA,24685,Wells Fargo Home Mortgage,216955.00,101751.38,3.241,644.56,2020-04-05,2035-04-05,2029-04-05,2029-05-05,CURRENT,0,COMPLETE,FIRST
L008255,B5322,Charles Thompson,Barbara Garcia,JUMBO,REFINANCE,ND,49599,Nationstar Mortgage,427162.00,0.00,7.822,3062.82,2014-07-13,2024-07-13,2022-10-23,2022-11-22,CLOSED,0,COMPLETE,FIRST
L008256,B1505,Robert White,David Wilson,FIXED,CASH_OUT_REFINANCE,WY,13623,PNC Bank,533220.00,291874.68,5.32,2600.34,2012-12-19,2032-12-19,2019-07-01,2019-07-31,DEFAULT,180,INCOMPLETE,FIRST
L008257,B6023,Barbara Martinez,,FIXED,REFINANCE,MA,31400,Nationstar Mortgage,667833.00,385124.46,2.537,1553.10,2010-12-10,2025-12-10,2014-08-16,2014-09-15,CURRENT,0,COMPLETE,SECOND
L008258,B7078,Lisa Jones,,FHA,CONSTRUCTION,OH,18077,Caliber Home Loans,317322.00,147022.58,4.465,1298.77,2020-08-25,2035-08-25,2029-11-30,2029-12-30,CURRENT,0,COMPLETE,FIRST
L008259,B6312,Jennifer Johnson,,JUMBO,CONSTRUCTION,MI,72501,Quicken Loans,557027.00,486624.12,8.316,4246.22,2012-12-25,2022-12-25,2015-05-26,2015-06-25,CURRENT,0,COMPLETE,FIRST
L008260,B8462,Charles Brown,,FHA,PURCHASE,AL,37919,US Bank,378035.00,231650.25,7.393,2561.91,2014-07-18,2024-07-18,2021-04-03,2021-05-03,CURRENT,0,INCOMPLETE,FIRST
L008261,B2390,Karen Jackson,Michael Jackson,FIXED,HOME_EQUITY,ME,99632,Bank of America,724090.00,316163.94,3.47,2303.21,2020-10-30,2050-10-30,2028-10-04,2028-11-03,CURRENT,0,COMPLETE,FIRST
L008262,B7027,Jessica White,,FHA,PURCHASE,CA,52858,Freedom Mortgage,653482.00,237304.53,4.998,2993.93,2017-10-18,2047-10-18,2025-12-26,2026-01-25,CURRENT,0,COMPLETE,FIRST
L008263,B7683,Patricia Moore,,ARM,CASH_OUT_REFINANCE,CO,40364,Bank of America,264655.00,102432.15,7.336,1779.72,2014-07-29,2029-07-29,2023-11-10,2023-12-10,CURRENT,0,COMPLETE,FIRST
L008264,B4836,Patricia Moore,,CONVENTIONAL,PURCHASE,KY,67834,Flagstar Bank,165915.00,0.00,5.397,820.82,2013-02-03,2033-02-03,2017-04-13,2017-05-13,PAID_OFF,0,COMPLETE,FIRST
L008265,B6316,John Smith,,FHA,CASH_OUT_REFINANCE,NJ,86995,JPMorgan Chase Bank,226794.00,133574.51,5.131,1066.71,2012-09-06,2032-09-06,2019-09-01,2019-10-01,CURRENT,0,INCOMPLETE,FIRST
L008266,B3771,Linda Taylor,,VA,CONSTRUCTION,OR,49206,Nationstar Mortgage,152274.00,92907.58,3.76,524.84,2017-08-30,2027-08-30,2027-05-09,2027-06-08,DELINQUENT,89,COMPLETE,SECOND
L008267,B7470,William Garcia,Sarah Martinez,FIXED,HOME_EQUITY,SC,72929,Green Tree Servicing,271605.00,155721.66,4.926,1226.43,2019-04-08,2049-04-08,2027-06-28,2027-07-28,CURRENT,0,COMPLETE,SECOND
L008268,B2794,Barbara Anderson,,FIXED,REFINANCE,CA,87133,Quicken Loans,395131.00,147655.47,8.357,3026.93,2010-07-21,2025-07-21,2012-05-12,2012-06-11,DELINQUENT,57,COMPLETE,SECOND
L008269,B1306,James Anderson,,CONVENTIONAL,CASH_OUT_REFINANCE,FL,10173,Caliber Home Loans,202947.00,0.00,8.27,1538.51,2012-03-24,2042-03-24,2019-07-15,2019-08-14,PAID_OFF,0,COMPLETE,SECOND
L008270,B6633,Jessica Garcia,,FHA,REFINANCE,AZ,20487,Citimortgage,174661.00,157443.80,7.983,1278.13,2012-07-19,2032-07-19,2012-11-21,2012-12-21,DEFAULT,331,COMPLETE,FIRST
L008271,B6021,Thomas Martinez,Lisa Hernandez,JUMBO,REFINANCE,IL,18641,Citimortgage,749515.00,0.00,5.488,3770.56,2013-10-06,2028-10-06,2015-11-10,2015-12-10,CLOSED,0,COMPLETE,FIRST
L008272,B1258,Patricia Miller,,JUMBO,CONSTRUCTION,TN,42699,PNC Bank,471676.00,0.00,6.237,2696.69,2011-05-08,2021-05-08,2018-01-17,2018-02-16,PAID_OFF,0,COMPLETE,FIRST
L008273,B1483,James Taylor,,JUMBO,HOME_EQUITY,AL,76245,SunTrust Mortgage,177348.00,117768.50,6.553,1065.31,2018-12-07,2033-12-07,2025-07-21,2025-08-20,DELINQUENT,53,COMPLETE,FIRST
L008274,B3882,David Martin,David White,FIXED,REFINANCE,AK,12406,Nationstar Mortgage,797992.00,447819.53,3.987,2916.46,2010-07-23,2020-07-23,2013-03-17,2013-04-16,CURRENT,0,COMPLETE,SECOND
L008275,B5404,Karen Smith,,ARM,CASH_OUT_REFINANCE,MS,93115,US Bank,795405.00,478779.03,4.376,3190.63,2019-09-19,2034-09-19,2019-11-09,2019-12-09,DELINQUENT,68,COMPLETE,FIRST
L008276,B7928,Thomas Martinez,,ARM,HOME_EQUITY,AZ,38085,Nationstar Mortgage,154677.00,133652.24,6.969,988.12,2015-04-30,2025-04-30,2018-03-17,2018-04-16,CURRENT,0,COMPLETE,FIRST
L008277,B2798,Thomas Thomas,,CONVENTIONAL,REFINANCE,VA,26736,PNC Bank,616742.00,232046.50,5.762,3257.53,2021-09-16,2041-09-16,2027-11-26,2027-12-26,CURRENT,0,COMPLETE,SECOND
L008278,B9954,Sarah Taylor,,VA,REFINANCE,SC,74861,Flagstar Bank,309511.00,0.00,6.591,1869.99,2020-04-19,2040-04-19,2026-09-27,2026-10-27,PAID_OFF,0,COMPLETE,FIRST
L008279,B3893,William Jackson,,USDA,PURCHASE,FL,64024,JPMorgan Chase Bank,404525.00,144388.70,5.858,2172.23,2010-12-27,2020-12-27,2013-01-10,2013-02-09,CURRENT,0,COMPLETE,FIRST
L008280,B3006,Jennifer Brown,,CONVENTIONAL,PURCHASE,VA,56766,JPMorgan Chase Bank,777097.00,0.00,5.234,3728.38,2020-05-20,2040-05-20,2026-11-30,2026-12-30,PAID_OFF,0,MISSING,SECOND
L008281,B5862,Barbara Garcia,,JUMBO,HOME_EQUITY,NH,81981,PHH Mortgage,196022.00,0.00,7.751,1392.75,2013-10-10,2023-10-10,2017-10-30,2017-11-29,PAID_OFF,0,MISSING,FIRST
L008282,B3163,Mary Wilson,Robert White,FHA,HOME_EQUITY,ND,33357,Nationstar Mortgage,656247.00,541421.26,6.941,4175.43,2013-02-19,2023-02-19,2022-10-30,2022-11-29,DEFAULT,119,INCOMPLETE,SECOND
L008283,B4395,Mary Smith,,ARM,PURCHASE,MI,87458,Wells Fargo Home Mortgage,333327.00,156815.54,7.136,2180.40,2011-07-25,2026-07-25,2021-04-19,2021-05-19,CURRENT,0,COMPLETE,SECOND
L008284,B9522,Sarah Smith,,ARM,PURCHASE,VT,84703,US Bank,72300.00,67463.78,3.316,219.77,2018-10-30,2028-10-30,2021-06-15,2021-07-15,CURRENT,0,INCOMPLETE,SECOND
L008285,B7835,Susan Jackson,Lisa White,CONVENTIONAL,REFINANCE,CO,65998,Wells Fargo Home Mortgage,660596.00,253372.10,5.769,3493.40,2015-05-04,2030-05-04,2025-09-23,2025-10-23,CURRENT,0,MISSING,SECOND
L008286,B3338,Charles Moore,Lisa Thomas,ARM,CONSTRUCTION,NY,83463,JPMorgan Chase Bank,457445.00,0.00,7.584,3180.16,2013-05-25,2033-05-25,2014-09-13,2014-10-13,PAID_OFF,0,MISSING,FIRST
